smiles;fitness;QED;SAS
CBC1=CP=CC(OC(=P)C2=C(C(F)(F)F)C=CC=P2)=C1;0.5617074960244824;0.5784288224292932;5.887844416188138
C(F)(F)c1c(C(=O)Nc2cc(OC)ccc2)cccc1;0.9103080917585549;0.9204422035877252;1.8089891470397887
FC(F)(F)c1c(C(O)Nc2cc(OC)ccc2)cccc1;0.8326936823467556;0.8430461074893077;2.6047814393621387
FC(F)(F)c1c(C(=O)Nc2Scc(OC)ccc2)cccc1;0.8878664848592437;0.9094331353732258;3.0623336976659497
FC(F)(F)c1c(C(=O)Nc2cc(OC)Cccc2)cccc1;0.9016761412424769;0.9218135662432047;2.7956068376407295
FC(F)(F)c1c(C(=O)Nc2cc(OC)ccc2)Bcccc1;0.851476312713234;0.8719777948775193;3.330370267653339
FC(F)(F)c1c(C(=PO)Nc2cc(OC)ccc2)cccc1;0.8197989384414823;0.8288192999952172;2.6138431554213106
COC1=CC=PC(NC(=O)C2=C(C(F)(F)Br)N=CC=C2)=C1;0.7809367947428517;0.8081477543975372;4.639618421493177
FC(F)(F)c1Bc(C(=O)Nc2cc(OC)ccc2)cccc1;0.851863392158379;0.8719777948775193;3.291662323138837
CPC1=CC=NC(NC(=O)C2=C(C(F)(F)F)C=CC=N2)=C1;0.8486540627644276;0.8865127017052298;4.92073687702792
FC(F)(F)c1c(C(=O)Nc2cc(O)ccc2)cccc1;0.8760613849655092;0.8821007741839749;1.7829311800068233
FC(F)(F)c1c(C(=O)Nc2cc(OC)ccc2S)cccc1;0.8227220177635943;0.8270674416547867;2.1638679725713725
BSC1=CC=CC(NC(=O)C2=C(C(F)(F)F)C=PC=C2)=C1;0.8233422387582691;0.8572304581812458;4.81651736048522
FC(F)(F)c1c(C(=O)Nc2cc(OC)ccOc2)cccc1;0.9084756157265665;0.9310002907295197;2.942464593000123
FC(F)(F)c1(C(=O)Nc2cc(OC)ccc2)cccc1;0.9036245301546851;0.9238719456062916;2.786022089097731
FC(F)(F)c1c(C(=O)Nc2cc(OC)ccc2)cBccc1;0.8516341134698543;0.8719777948775191;3.3145901919912966
COC1=CC=CC(NC(=O)C2=C(C(F)(Cl)Cl)C=CC=C2)=C1;0.8155191552258914;0.8391149070710001;3.968426113800869
COC1=CP=NC(NC(=N)C2=C(C(F)(F)F)C=CN=C2)=P1;0.6378451029649717;0.6556351289915224;5.2226513127398615
FC(F)(F)c1c(C(=O)Nc2cc(OCS)ccc2)cccc1;0.6648367369199075;0.6515850533837434;2.158981112546151
FC(F)(F)c1c(C(=O)Nc2cc(OC)ccc2)cccBc1;0.8518724716035239;0.8719777948775191;3.290754378624336
FC(F)(F)c1c(C(=O)c2cc(OC)ccc2)cccc1;0.7985658802657122;0.7958001403683496;1.7654246065802468
FC(F)(F)c1c(C(=O)Nc2cc(C)ccc2)cccc1;0.8696766555935531;0.8736751898779165;1.6631015296571725
FC(F)(F)c1c(C(=O)Nc2cc(C)ccc2)cccc1;0.8696766555935531;0.8736751898779165;1.6631015296571725
FC(F)(F)c1c(C(=O)Nc2cc(OC)ccc2)Scccc1;0.8820279670571238;0.9010046575575035;2.8876224744629244
CNC1=CN=CC(NC(=O)C2=C(C(F)(F)F)P=NC=C2)=C1;0.8730812253955383;0.9113344073773865;4.711974124410949
FC(F)(F)c1c(C(=O)NCc2cc(OC)ccc2)cccc1;0.9251441719639646;0.9360907700573279;1.733752108763051
